summoner_id,account_id,puuid,profile_icon_id,revision_date,summoner_level
_PEpPJxNXZqs7wOZbaH-pmXNw2FGrUo64FFVQ0uQGQM9eS6i,08rP7yA6ozIxbc7FwakOibKZuJFmSGIQzENFmuJfDi0NjOZHxVQTDqte,t6Q2N-gWNKZY62YYGzGhIJ7k2bHft4jqbHCdnASKFWKTVhhe2I5rVpfnZGBw-AcIYf_BLlAtHCLl0A,15,1722541728000,68
_pIb2M6qsZnu02CriRSDE3VL1eGcyq6oPq2xVF3VpqDpJTj-,YtsGKmv0S1Kva1a3SkOLGHhk4J9FQf2_Oh9XAjX3Fm71UurRkvYkQ4tX,5O5sjJ3UaRbklJnpSRu3mogcLCMVCU2tvnIHgIfKHrRegjlFL0S0nhN6W1FNZeL2ZpeTBZa2rJoPiw,5464,1716657536000,247
_pJP1dBD7PcvFedvEPHqEb-AMIqLoqEJW6R9CR-9HZggi8QV,0PqXXb5kcCKsdFcXdN8g6yTL8jbZ50LR4U-h6ewQdEFkKM7yTkJRoQHK,8BR9SrsGlNxyFu3Fz4VKJSEJJoHFq6cXCyjuCepaX4MlT9I9kocjQO1D6poKU_uvxk3oqL4YR3C5Vw,5410,1722251694000,352
_pN2y11EFO9LTovCnBO7d0zS3-Uh6S0G7R6z7xX-qbJNuvl4,_lYWgqHYCbCsdSKWi-E7jZhYC-IcsWXQkX2-7_UwFnQplxnAeLK9wxay,Jje5SGhbUaqDFjs4WPIGaqHRatQjviswxt5RDDaTCJdTRpVD3wI6zkRi-GYI_B3CwGyaTtI_SLw4Hg,4959,1724789725000,374
_Pne5eu430SPE3AhODEKJyi5qJbI24FkVv7GPecN5rU-dxOj,vHvJ3SHbpLRrLvYV2nY3-aWOlJtYJOnW-ApywCJdpH-O-XFCJMZFeIdc,ttoaKMh4CZjBYIk_BrNg0XQMYcnZYJkn73PjohVEbb6Y3KJ2_B0h5IUxJEdIo0CCJOz-7vjQmAcu_g,4779,1725431411000,34
_qC8bed5Ux7BTrd4vC90LQ85K4rANyAvnstgx5rzo0eQiSEr,JKjWoQ2FPRbkRUvIMTlx-YxClc9-1oxEKdJ1tUtyXDV2ia-s4cKFBTXi,NEaZKRmkSelwPhJi541KbFFRZPJuR1KcicPhOa5cojRX1mIVDZEj1Iv2uAPXQC0TXCZkkQmuWfYqig,552,1724735587000,615
_qhaHsZFrNsmdwwGgHpoRqNtYZsj_eNcctTZyEbdu1VhxYJU,NMXmA28s_jrvnBzCudN0GYXRc3Md3Y5cj6B6hkZzNp-0C-zyTyTRr4xR,IHu0S0mcVyKcmd5Lq60FhHrye5VJ75q2ewCvAFw8AgVTlxOaxwZmWek6juINaw2WaJuogLin1P-nGg,5294,1725440277110,788
_quS-ZspDaDH25aJS_yoi1N3k0OHJjywVL2yOY5Sg3r3IKNT,jNyuwPFOL4iZvR2PyZcxKWvrxmhEUzZ9AYf9TC-KhbrjtiBDBst4dPpT,0HmleGPIVngW49v1nWJuV6iAMBmGCnvueoNtPHr1_evB8LgZ8vce0IHw9qWWw0UizUEXuY9geAtvYw,3151,1725445196522,565
_rEG2bT5eHklx89oRG-4hvzAoMwwtOqukAKwg4u3l_aTZTle,v1Q0U1AxL4SCPI18qawiaD_RjYVsz_cWfNhXhzbyCFR1h_P-ZjdMcc_e,6RftQOPYkihekg23zcWdrxnbvHCtA6-211skCXxHIqRLMTrG15AYzRvQi2KAfqDX2NxuC32Qf5ZhEg,5766,1725170575000,560
_rfn5hm48qLA4mhRhd6jDIk1-L7G6U1LlqcoAra5JkJLWvsx,gAqvwwu0Feu6kxsUYjm3PeGjMsj33zTsviPsatE8bE2IPVj-oVAI4SWZ,PgfPcNnnvuxMXUscaOxh5jCoIsaxdqgcJa6azP2UeDF0qxkLDkuD827ZVhUxFFndya64cSqjAmj_Dw,3544,1722221723000,56
_ROQqRSxVumYCap0vlHxVvxyXP5qE9gxKtdCaGgwOqED6GaT,lmIgR0twMyWtfFeUxUWuDbDWSauY7l1_uS6l1uwt-3lnVBh-lqt2l7_R,tqK27pDZGgMyqcSjBOT-N-VY39nM55Q364fDKwtJEcW5CVGiV4-_KcnSnOQBzV70brM5N_S7manJIQ,6316,1722899064000,54
_rsv4ffSpYqW1U69cv2noR5mQvtcntFn39QT-gxWj_SSA5rx,IEC-E_nkR2t11y_fXAfb4FKaihcXjWZ3yhfmN-fS60bVSUU2YvAbXMR7,OcHXKbTsP-Mfw_BlkpZ9EX8tDXlA-xnYFcVNb4UQyqDhIp3NfX0MpdukNLvdCvihTA9cgSepqSszoA,5442,1725435805138,414
_rVOIIQ9sncCapuu7RjEQ6QcHCRfqaa1jI-1zFl5RtYyrt2Z,AaVOmHC2MNkvfZre9GAsYj7k3gPBpDCn729jdpl9L89burbekjaZ9ZAk,6phFJbx6tJeXSVt8GTVJXyYDDqpjBL5W7deyEx8T-f-CYtnx_kMYKL_c1ohK8Y-yeb3d0jphUDJmxw,3591,1723254767000,37
_seIDfxWcjRIeFmnTfnigywGwuomVQGcH5ZWMm_do1e6Pbtz,M1Wam0oVwNgafbiQ8WtXQvLIIWHeXFw3mfgl6TkMb0SYtYoXrp4eg35h,8JXoLOdud-GI0UmefFNbaryZyx9DBpnSdvcTGn-pChFYL0DEyXVrn_0LHY9Ky1ApIdQaJQWK_AKktQ,6570,1725509220950,78
_snFtewsXofJ142-Ptw5EqkymBwujIMojJWp-Cont1lxrQaD,HHLOxMYL399w1vrprfG4d5TE-DWEvOiG5gMo0zS77qBp92M2M0iHErgI,IpcxIS454jVpooamY7_VJj1jlZj49Uh4sTmoIvnk_A_w8Xh5gwWhkHJDOdg0oMBD51CkTFVn2DnBnA,3798,1725436988479,261
_SvpWUsOyDCGxp758Csm9ImiO6AI7c53RhZ1lbFjdn0dzH54,qeFot8FfUxrFk0M3G-vsRCFBeT-xp-t3-mIFB_6DGgXiTxcm7RbfZlkQ,Cu4-e-hoZwmRo2Yu1m2kjXl4JmSjHpxNWV8X_tktGGYWB1wFCsrk6GBJCmkuXpjHra-HQ5CGl1Y_0g,4895,1723966123000,392
_T-HFhCLt9s8PRf_7kC0Bgm32kxXx9nVgO_MU_aKd5UqktQ,m4V-N5jDT-AMm-M1m8A1dTzBoTCfnrE98dmcbLIa6arlVA,7fsFNfqHcGJEO6FQnpPd4P8f9lK1lkPc68u_ZSF8xiGI3X1LYDJiy5MReLYcA5C308CJM4O0Qn7WqQ,4881,1725063827000,54
_TDFHHHdP4ZQOM8cMQxyYzgzFy-Y-tcTCj7NeE-JsdJko2HP,6rD2do6k0BT8hpeW_K2O-g-V_WzbLLkmFsZNvAx6ntHm5Hz-Nf0uiqrn,vxB30t9-mdQF3LkblXw3csMulDvzNjMWYyNam2D9nSiWKQa_yxc0oz8SDyD1rJU_1zrklHLFeUm1Rg,5168,1725424739930,297
_TeMmPn3-96p5s8P-o56D9i1_DvDay3k5i4KMMFBO1sxbKk,0poNp3zlryS2mDLcMnAy0V7HQX2upfeKI9bBMTLQvsxsLA,A027yd-A97-Flc45i6I6DZksxqhs2JByHv37RP9_lnb4p02AbTGlP3irx4XOqm1SkdAZgVH9u5Dj6g,5493,1725406336000,218
_tiwTv1iLfkcaJ8GnXGSguKwkBvpKP9Dut67BJNSctJWnpLAwPSMSBtpnA,C41D2Xk4Y32cfwzBRNQcEGFW6xlsIZxehNFJC4mqlY2bx06rFTxCO_1e,H4CWsiybLP9l-LAbzRDpmkm83Dxg9flcrR77Yndv3YX7-cXGRkWyrf_mv7Jys3qcBDfaA0PeJUXdtg,5367,1723985256000,549
_tJVSUAumz-0X6uQFMsxW7i5XLr5i2KQySHEMYxKzZvhuvi-,ghXwOvqEaFXlNio2-jusd02PWekBVdWqtMjhjOhf0CRCYL4buKcHvNrp,oJKaaxYjahgNHizf8UCxNSAGiIjGZkM1ilwMqfpI0zBSp96wreeo3R3T-teUlt4Gdg4zMXa1FRt2tg,5271,1725418579000,46
_TYQgcYcFGVaBjICAnDAY-0taUizuVcrHWWJzmPwBhxxQoxx,LOoKtzzVHQbRWFmsaFyPeBUFcnyCFfRxjB3ZLnB8zxW25pVyt9ciFuEa,b99j3FBGI-rFiRXx_HnhgJtuRWlnf-8SbPU5lAC-J71SiIGiaARb727jURT-vJdlwkqbx9digqOw8A,5028,1725163403000,343
_uESG1iPbeZouvl7fsOKCP2ImtfPied-cEMtdropjmbr9vL4,IoVVJmrojavJZEga2ZFRf5CVqgj7INpXLLZkH3sV1FyESR9N0heWBnJ2,2fnWJFZlEtLzUrj5c4c076YjwGBJqfjG-NQlXa1mQxaTvuEX5E6cVZOCF2iKqqVOlx65ox3doJRIFw,6671,1725423420388,349
_UoJUopzX6sTBKxYtSK1_5WQj9RhbpQwD2d8zPOl4CMhJk4,fzVKisWUPawu4eOtKL-NPxnQNG2JjjunAsnJ7nP7jGxvkw,d2aHr41rf6xlSgIELgKJeIgEF7acQkrErfLPF8e8uHY2Za5gqwb19jG01cuBLPFb9RecsBSb30vNKw,5369,1725503914934,325
_uzOedAp39ap1_l0EtkwWax-2rNkVdfLWk8FOLQRHS4DTwmc,3DJ94glbu_1rj8iTufgccaAil-sz5AxJbBW0Wlx_q_oEgn_iKzJiPCbW,cFsKSGhExD6HwRxMUuoo2iYrgUefJeric6FmBMi0L3AeGlZku5ZAl5ifzBTgI6BDSxg1q8KG86zs3g,4021,1725443698718,105
_v3ShsIvzMoEpjf9WxpknqCxPbIoSmaIB8yRDje2nRhPf3is,pHEzR6iwmqu7rW969uGIncm5s7G7eo3KWuRS7AxhwBIDcGkxfXNmvZ0K,PwUtPUTnp2hw0bn1JDT9Yj63XD17tUvkk6ePtk4YAbeIaT7P3YawNzjzrEy6HzLUiWZB30GulArllQ,7,1725508468280,31
_Vbvz32WvrhyFzLpjm7YmAVve17V3cVSJ8McP3xnrDY6zwcg,eN-wLIDQaEuPdchR9--YjbC0PSTVE-cE7synG1jr0f95Av_L7ESeed7r,6phZg7kneYL4nKxjwGfmRD-DK1-EeTozT3rXYRuq2z51c8R1NNnt2DOhwowYGvtPYqPSsUS-wbiHCA,6585,1725407712000,114
_VF_r3e1eF_k4IdldXyPWAX4C2D7ztMWM_gmwBbJUaMcw9Hb,VbmS8V00ZxgyiFiuTIvylf45rFXtblYkSObg5EMuSBc4rDM,zSBWvC3iy1KosULNf7XpdJ6Upbjgz0VZxgEIiTTFWm9ptFr22XNtgkfAwfb4DrZXazf7j7MSjIG-Zg,6622,1725470808000,336
_VGQrs4EcgGx46pAj4C-Bjsx0lqfcYwYNtV2cyavzwAU31zdfP6kgg-ozg,k4aZlyOjemcaEEzJdWdHtzGkwjaOKu0sGttqEB8Z0mlPLLWms0uSD21t,UPEVvM-n5Cn_A44Ao-OyQxzlIUbbiWyUFd1Yc9eqpuTxqUWLDFIGVIl0CF9M03Km3zyCNvPPnQLpRw,23,1725405005000,108
_VuksZqFvJGsEBlZT3UOZ4_bggQUlzmqRYsPpUMovBX7I1Fh,MW6badO0nREAbLlDMHUChdHdrAhqfL6AQ49HbKmBKOnFOYZZW488WmPF,93xl5eDVR9m0QuQOyRGHvslJI08nMnyupxIn_hZvU0X58xTVJFyWBLHuNYyCGa3Y4-kavAP8MZFDpA,4644,1725419131000,165
_Vwh4xbwRhahIDaX7e1GqC-e-qPPPzhDWuwIlLNEfscps6fN,HB2pHde_Bu7PPpM15zzRdIvb6ankkePO1of3JkUIIWHSOsTZYSwHQab9,6nL-arP0fVNVAZjH-s_9PHmRtwBiTCMx4C52X-OzK1bZD1sHiGtBSiwIz_D_gCBCRnC-Vm9pI3iOjA,5764,1723840035000,121
_wdfFtYjGNXX33Y2J1dBGoH6jZxnUtqT3QFqVjMbD3OkXOwp,GPjugjltBXGwuuC2fwQeCj46DQvBlbLoE_OIeDL2FxiYZX6sr6robRtc,1ySAKq37tTgui-J-R2KPorEeRp7MJCo-cALU_S78AUAYpVeTXTVdnD15iYP_jejj2SbQIalUowZ_UQ,1108,1725511530382,381
_wQ2pt8pDZdvxq5-VdTX4Dibv4ql5owF75G1Fltsnk1zb0Cl,bZTqlDsXFPwV9rRVQ_hkR0vzQjQ45wgKQYwmUDmlekcTEKmkWPrJrpHA,2opFXdRA3mU-CM6gPsGRnkmhXO3CGpwV3aYWWaSyAtxiN8gOsha8E-0ieQXqWDxKnslHZwax01qPVw,4072,1725502454286,357
_XX6KP_EWHxY6YXLXS97avmz0ZUVynLhWmrHPffTKutDOtC0,oBlSN1-LK29mm8Kct8RpI3NOC45kKqqIVjgkjPk22_uIX6F6QHyRyDzt,hlRVSiblSJLp___HxkC0QITLVQZ5yhyY6OphXVWDpMv-n2aBaoIQk-W6US33KBMFYga4zXAXQh-Emg,4668,1723006012000,60
_YMBv82saPdXjDj2DTc71cQ4GkplmIIRmymHoLwk-5e7m3qg,3IsZEjB1mL5Ql6H29rpKTPOmiOwrWu5hXyGmeuJ7zferDZ2fFbBWMHEn,ZvssdEqLXftP02lOaO9HwYNGV2O3yV5Pk2e8gFekiAbVikKRTj-JijviOitFG8f2bePLqTXF4to54Q,5227,1722858314000,208
_YnhByZUCTNAaSZHIx4heISpmqj5XCEvJTwPa_n02t9QFRxJ,n7r4nrr5WK3KE8u_rplnHC3dPB9oHua-GoWmSABA4Relaccye3BJXe7I,SoWDZvXdsIjJNdpGyhPmlp42wemTg6eURqO4Ut8wmSSsQm2wHo4IP4G1x7P-SKhnN0XUUZFVGaTi4A,779,1725431685457,744
_yTpq3__l6w87l5xegsLT3PUBAm_1bbIXV2vHCbyB0-BzWFu,j7e3eXDoMrf7QAhQM7Tw-z0jg2-0jyo9dDWiE0sZ0tZgXKqlkhc8eOIH,95QQr76TNm7srIraLZL39_kHAgeRwLSxtWsKKHs4lhCrGwap5Lxf6XO3T8XPDtU_lJ3dAZNu684RdA,3172,1724927106000,239
_Yw758QsMAp7CNsKbsaTgpB7HA4JviI7_C274GjmywwBR2BA,NGox92MwXW4_4o8WP_oxaqaswIQm9xu7BQzZAHGnt897fAOU-V_3lnF8,iAia1crCAW59jyi29Z4IH31kiD4G1aXmmq1u2mVsHXO5gfuPNN2Id4lDd263iywYCBLjcvyiPeuTvQ,4831,1725060793000,195
_ZLBltwsUr4XGXgdXlRvugGj6WWRzn-PZ8MIm7Fkl-Ny8dst,9Cbg4sypJWu-3LjjxCJWcH66GcpGKkJVXB5rujSXwYhx4m25S_d858Tu,HeOOxmVpvyoh_W0tR5urru0JUcAcaMh1ZScd6KTgMV4tqsHU3LTMHdxm5nJRfOT2EQGEvBnXYjh5hQ,1640,1725047322000,180
_ZlzNu3aFoaU2QBeTgEFYQF_uWRZCaAWboKmABBQU0cWJNvw,Sl8sAVDtDxzZb-fJ2GuFqBfw_ONp_1imXMhaSSfDPrQ8DXvGUAb7h3yc,WeViGXC1yluAzFQsHzqvuwITEocdN7B5z3fBSXTD3UCtgMnX14XNR5R76oLfPu7i6ACW2QjU30gg5w,4829,1725327029000,603
-_bpLzcByWcM_3QM5PGoETjNwI_Qry-FzwEZwXgPv0L3E6jN,q09Wr1RDMWCeTc_PKJsvP32FvgY88Pvanra9zqWFlKdE2Jstq69XrwVN,Xu5DEWPaIy4aXXCXAxZPPCxyr03fSUTJ0EYz4kUl9MCvhsJoJKmraqiHDjPka_fSQxfdNylWXmPnPw,5318,1724978760000,258
-_VfYXfADV9F4gKi0xrGBhfh55_ac8WBcww_M11KEgz02-55,3u2WRZOw_be4TAWqbQ9DPrYpZBz7x4bQnrAxNeowRgCQ8yVctpinrVKO,nKruN2bieuG-abqror1ePv_iZpIq9Jb_d8H-hb3BcwqobYoL46wycrWSwjf1Pm3khmKCyHKNJv9HYQ,3797,1725429859606,328
-_ykO-36U2DgNpHxn3oz892SJxpNjK93cSOGt1CUqfXvoHvV,VT1kMHEv_-c4CWtqs_vTyqTO1oJfz4mX6-9fg3SPIBHcUaKidS3kAIh3,QaErrSCU8Z4Fx3tDmbyTJXl2PJ1UNENGkWVt07mKCsIdRjhpVCaS4rH3ua5Sw99sKLNdTyCRATSp-A,6484,1725424196990,148
--gudi9tDjOxF9IpL0A1uYiPT3KMN3YjhkOuOLTxLKM-lH1E,P42AWJ4ld9bZeYHasT1P6mA0PJwsLhv0p_vLzL8zJM7u6ao_yMoDip3R,E7Qs7rMlE17pOK5SYEGAACec2na6jVC7uRNg15MjVtED-CDrrIR4CBWPqvVj01c73gA-K7VcSYxHlw,935,1724215036000,258
--qURZjwh8pMH8ixS9c3cezbp_xidSKTfdc-zCByjNEP0Jzo,ilKOYLNkhMQKiQajw2nWkZ0zoTzRK89-y158DmpLO_DfFfGmzRC0jnEj,xLd698CLQ4volM_3tjFwh_SxoWKcVvtkqD36LYMcwd_uvdNRMw47cvQ4ao11npMdOqq7J4hNbrf_nw,5423,1725511349161,167
--yDuIIktIqjdme32tV29wcBIFPE08CY8WhiZhL4Gd6p60aE,ZVgKilsLNWqgjyn7pSk9GwTZP4xVALlbCZcd1KnUZr1VhnydtuLltGjy,z_Fsi2R5ah8GZsOrkqpdobOUAqOZF3_eqwfuQctrX8ehlDGKrJ1u6Cl0oAicAcUG_QVIvY0jf5_skA,29,1724276482000,67
-023F_SsbFXmXa_9PVWBXPdjCmQxJB93_WRvJxEFuMyiUTXR,dnNTKUsBXKZjgRjl3JK15iUunX9Bh3jcc8E_gObSWV6YoyFsX-8dSKv3,Bl0-_sfhAHHzHVWpYUThjFlU4yN37l3LTa-9hWv9xUQYSQujjEh9_ZJ2acUR6W-BDrTaVLxwEQ8RUA,5692,1725332928000,83
-04HLKNOTbyaP-izPk5im2AAvtVsoNF3RCmleJd73kE6gxGm,XswtHm-FP_ueB1svBvgQ-0QPT0-rdrykTMY7Xl508oVhFsa8c1PB8Had,jS3D1Mlk1KWtY6VgY1flM_IznawaWGMmY5pViFR_wY5MY7b9FL6OWJb5cgxKHTPN0gs8kAzbMgqYjw,3367,1725502998295,275
-0FAl-E5gzHW35MsMHI7ZBv4jCme6S8TT2W7az4-G7x7Y-Yy,eTiKEOu_vyTZ8XgkTD0yReAynRbdFgx7bqAlt4i0-bg_FexmWi2IewFl,4QaKJIaSawcgOIhVLnhYnfFD_oAQdbQH7c2FJ-lBpp5VjTCDzAd-OTUPMFosLDyMh7PCVjfuGCWQxw,4570,1724854675000,370
-1d5TMaQRX-Zff6sGU5pxEq-lcFxWw4IsOTZRqCj-D-3Vbg,I7OMeVspxx6fSay3YwDJpixsLetOdjubrxQ3jCaC8ZSzig,ufYN65hGubQSKkKkklq6QgiSOxEuopxVBeaChcjsCPz4MCF3-ytAU8hQmnrG6XoysDMzFc1eWFWMHQ,6438,1725245898000,155
-1ddPTjEGbdaQR2HcKWdP0qkBfSjsyJcFot0WGcyGxkjSy4,wvJx5RaA7vXvdHzHyUpfRrlFbNnLEvY-ibbDOudLPb01QA,RoLxmWWmsOna5YvTmFrHFcR8kJ-oD_gEWrg50IXgOk9f72h6QrmAf4pc74OA9MwV_TqMOUFg7w0E7w,5734,1723688644000,225
-1lXRDUDNcrdb8rb3sxAfP2vjyG8bP9kHEPz9MQh_w4ZBtH3,KugqDIhdtSuqi9au9jquWvu1moTA-EMlisK1WLAlNzeVJDylfUhzIRNE,u9PdcRimgqHFYOS_cMfKjH3FFXP61PQd8sebTq3jdzpPJBXDnTd5WNtPpUU4ySegZAw4HGizfWz6aw,4759,1725510221420,209
-22uswOe9spd0wxdpDkvxZcInxVXEjqZcrEaBU2wVJVGx0Md,M0diOMtt-nvC26vDtMpbR2uarOjbtEAkB_Qlt_LPb1SdPHYT9q7Eq-Jy,xZv0j5FWXFqGSZCJj2N1nqeggpmdracNC2JS7bVkrUpOGHIccJMV5Kdrz4LtdFcjhIzp0QIkgEqPHg,6468,1725412073928,893
-2ksdxdFEy1AnyqNsmO-RI_2n8ic7mAzN5-LYGvttHTwY2eE-qNkM6qiGA,4fCGEyYTImixXYiYRsP1UbaNjOKyqInaRjeIMvFOQ16v_o4b_TtEwQiM,5ZtFhvVzgWjZLnMIzqYMNBVGRZ64i8HXtWp8XpR8LvdMOxRnN2EGEcwSWj1ZfNq8h9OcXpWa8TgxFA,6030,1725502590848,344
-3MetdmS4YpK9Vari43OsbkGC-y6ISVNvaKu699U43tq9EFK,TzaH_cQT1EK9QIGmSO9rlOgzsNKy2iHk7HnpYUKK9LguTXtKCmcWOrbX,MbRwBzG1Z3mZrzy0p9c0Mya-amklDtYYYSMYbTFvMTSUoUqunaBoIhHkJt8PdNjjB7zHMVkwpzgk_g,6622,1725418259182,99
-3ntNAfsqQ8f8pHSCh805dnhlQvmv2_GYLWxhwDfn6I1h2g,C0bTKCSFg1VigWZTWA3JEwdwZYsoSzlnRwJIJEEEeSu4qQ,wUf8hGtN0VBZ72cT-W-tzvMLoF340w4Kerhuwak2cmIlfIhO_oXOPopoQ5GulUliJWBwNcDb9ha_yw,513,1719438440000,124
-3octyr43CfmenR8kI_NBmo2L1Z7EuzW7TyGxq23Gn4yvB6x,3tNtVXD9effuOtri8D6-6Ts3AT-o44uHrw-bdcuAdX3wurUV5sMK7P2u,WFLE8MX8wos2II_se4qUSCO-4_Ok7B22ZlRdGAZoblsOaD4Wcq2kzpPMTat_wvPZ-RLWyEyvYZScpg,22,1724677922000,31
-3vbaFuU2Fec-OMA1ux2YqNjuaEbD7UfXn3nMoO9bu76SNOW,GDlGH-68DasY377PHTYcgCydx19towRMu2pXj55XjJN4c9jPlZcKt4y0,1cG1_NqKDzcUSwt-tQyB1gznIgSZJxP8EVJEYPNFO7LBb7DuFDHfubzbPN3Mh7Mt-H4PePu_BUV8YA,4660,1725503478883,195
-48H0zwIE1AchxYRFBcFn7fSEEr6OplutJMpZ4QFhSWflnQA,sp0TrZMekpg12Oe8eFnIoHkpOOQBsFQYBn4LR6EwaI3rXAJG7MhUD7jz,yFB_A6iw0V7o-0AXkFfsNq56jBPS42k44wETaTzSDNGg3MIu5ogZTLkC0xaXj7I1dPLdql_syvpYew,5471,1722029124000,168
-4cg3LGo31OluBiFRYXG-Axt6kan5X8AVIGOTVjPxCHEhjEI,SuD0f10UyU7EyQSC9fmht37R4pTwPgdGeyVpPUWpdg3KjDiSXE7iIn1z,Ppxq1hyFRFr6VUopS3b43Xi1mL8Yr0QU82Caz-jOmSOWYuq2mYvH3sZHi_d0ZSk7CfrisR5FezPn_g,6634,1725298746000,390
-4le7Ki3BnzKo2nGERmm8V8LIzkJuUM3yK_6CmDQoFHC3nXo,xg9Rz3zfnzD8qzWoN4K5INwEJhB9mcVenuseqLI4u-ek_J1Yg83u9AFC,gmKB5UHtq3vSST1HM1SRaPU3-1S-a3e6s2Pm3uea_fQ6IFksjAHFVLSe8Pn7oP4WrjUwNbeyyt7dlA,6386,1718676217000,164
-57abaqo0rKW30x3I3SoJuDtkU0-vqFOXNNhomuF3lbHj-g,FwtYiB9_klMXfQ_9ZnzKSlIlnL1yhvKndkxy4vkTToahNA,c7pUG09dZouD0o-kLdH4dHC_gRTgHFNx-mNUU7XUBD4SZySdzGGoRbCPahfqeIherlW1wvwMfaI4Qw,3465,1725477911000,495
-6kuw48J19j6oAxpjjdmwGpAI7y88cU6IPt6ZJljOM5I2CF9,8Jp_fg_YqUO2HwTfKr4fcjja5RXCk15An3a7U9Q5f7m0JeGU2TsEGIYi,K3RK5yyRe1zcTryr2o_OSaX5chToBpijK-1o60u6xGt8Ssq1C-m6pAneYGfIIHGyTVRLOsouNwcUgg,6331,1724972037000,120
-70TtOb9J4PzT_WoNgex6im2UtZtaSAYwCwnDFf08nIwjKtR,jNq_6izg3mHD544PSI2JoSzMmuq4lrqdF3mAbSM31MRuBM8K5njPwOcW,qdxnyTPkJDiSlA1Ry9_-A902LFxSJMG-Xr_Y1g7r9cBDExTywZhpkGuD7C38cNrH8HkIjTSMm7b_VA,4903,1721021680000,191
-7B0IxJAbfqBZbayx9PRaHzoNDawMMF7DbiMbTvBfrZT1KpF,1DJsPHDkrJ3dAnpvWauiIZQ51j73L-BHsq_Tj3XqgPVpfsrZali2Kxa_,KOczNceIIUkDziHl-UdG8SiK7l6NmSyynsAsbk765_Y0uCEElzs7Kyqhx4btEsc9yphEemSOItlhWg,3376,1724311581000,762
-7TSQunok2OBILetK6bkMVNUzIgyn9B0Dyh6mIsyw4xWZSSR,UNNmxawW5ANkNUgJ9nQ8eSPdq97IFaht_G3Qku9rQ9vnBt5IVkYNQrFB,3cx4XVIfrd2QLrgTzeutktzKn-NjY-PLkIHtMDJ4yc6VORTWFH3qeuyGKPwm9Iyllm151FkIJhwEWQ,6585,1725506782111,45
-8UJnnXHdcJk0PXbjklecW-F1GkrKJTzOmSn5nKSoAl7tx4j,ZDawXiv271_MWNCO1PbE3Ns0PhEZ1auKl1Hmh_LJMckKEG0xvVsVgvT2,AvsRs-a05cufEmVdqxTKGxXphqN57YJydW2ooo4FnYoXuWbxM_DdLBMRlBXQL26ExN4c2IQotrJdRw,4492,1725170978000,81
-8vFQDeBwqBAfLmwUo4qSBdEihk3_cLYT5xLo8FDU0BQvLW3,f9kzdjk9jWBpHLImEfm1FMxbFzqDpQmb9V1HRaA3A2inhUGMbcMYTUc9,GyusR_EyYA4H5m_ediBTlSQF0uYpC_f3oae6QceHEcC5t_tJt2lDFoInKLivxVmX7vu2yEP7mURgIA,3550,1725404220732,316
-9MeQoPa-Y-4eX56i_ueCCt56rujKV-JQPffdw2UBaXU7mA4,VCq5Czo-Ryel_PWKhEawI9_alFmiwOhGvycg5a99x9aHSr5fT3ZUhatl,VJOB5kV7AiLi-ICgwDKoCkAeVxrNpfd92zorBziVU9959jLJQ_uxzeqVuKsC3UhkK112La-PJeGtCQ,5448,1725328189000,364
-9Y4PEtEqPWjt1LpKBi5sOJs38yNh6se9irs7oa51KfldvtC,YOei3WMoXU2yT5i7Y3_VEuJo5pS-kfZVOGq7AiSdPwhMX_yLhtgu_I3D,GzZaaqUCVJYywwNj4a94iBqEoUKB3EXk5Rn8wNr0fQBLL6ZRzAlQ7zBiroN1g8JPO3a1COdjjPHG9A,4895,1725174095000,465
-a84WTEEBK_GJJKwatzZ4OqIvszzHtXxG7_fGfFdv-dZ0fkp,faEItp5G29h6c4HhHSKTwVjVTY147aLgg_XRRFxj2_9CfEnjvC4eN4Vj,550kASrKJmQbKJpkRmvtBxzD3kG6scKeLsvO_6dFbTBfqN0XNTWvTcgzl9TeF4yOl9OqT5nAXAbjWA,1447,1721358290000,297
-ANzOW_NZ9qwu2ujzA4-4rBWPf_4aIKugJ6t4LAJeNgiIhGB,tnLKZ3x2AwcozyvEsisv4uyA2Oeu7EXVU2mgdNoqVGQ6lgBAXxX71V7v,JFeu6fXtEajaHBMhGUeaSUVSt7IYa7x4XyJ8UbhpS59DPe3xy1IdJmpvWbkK_ByaAiEZRda8pcXdIw,5433,1725139259000,412
-aq_r_zPMZ0wasbTESQl30DouHo60DiYBRTL9zjhRvmh8EJv,3V2DzuhMD89docEOrWEO6SDRc_ssgZNBPbvoy-kYkHFlStYEozGlE9gV,pHZRVpinKkvPR5g6XUZPBOWgzqLDSB_03JnKx3To2iWywt1ni33OSNbiACSsb22Low16fzOeCb9LzA,6498,1725435636633,587
-aWJo5MfEhmbPtd1MzRkBSdKqr1A_6Fa8TRhy4Atj1YwCkDF,JKxZ9bU1D3ruIt8pO_gW-ygwMyGUrE303lvboLLawfAbt49ImMnyti66,tJs-QYRoQr8nu9bUHaollYHaAoRVLZeRbjMTs75KJv1gFRplM7hwvo4AjPto_48X3D4EyUUi1wtqrw,1386,1725477900761,343
